duration,month,hour,day_of_week,user_type
10,9,17,Thursday,Subscriber
11,9,17,Thursday,Subscriber
11,9,17,Thursday,Subscriber
8,9,17,Thursday,Subscriber
2,9,17,Thursday,Subscriber
11,9,17,Thursday,Subscriber
9,9,17,Thursday,Subscriber
7,9,17,Thursday,Subscriber
3,9,17,Thursday,Subscriber
4,9,17,Thursday,Subscriber
13,9,17,Thursday,Subscriber
9,9,17,Thursday,Subscriber
7,9,17,Thursday,Subscriber
16,9,17,Thursday,Subscriber
7,9,17,Thursday,Subscriber
19,9,17,Thursday,Subscriber
28,9,17,Thursday,Subscriber
3,9,17,Thursday,Subscriber
14,9,17,Thursday,Subscriber
13,9,17,Thursday,Subscriber
4,9,17,Thursday,Subscriber
10,9,17,Thursday,Subscriber
13,9,17,Thursday,Subscriber
13,9,17,Thursday,Subscriber
9,9,17,Thursday,Subscriber
12,9,17,Thursday,Subscriber
3,9,17,Thursday,Subscriber
10,9,17,Thursday,Subscriber
45,9,17,Thursday,Subscriber
2,9,17,Thursday,Subscriber
15,9,17,Thursday,Subscriber
8,9,17,Thursday,Subscriber
4,9,17,Thursday,Subscriber
7,9,17,Thursday,Subscriber
3,9,17,Thursday,Subscriber
16,9,17,Thursday,Subscriber
7,9,17,Thursday,Subscriber
5,9,17,Thursday,Subscriber
7,9,16,Thursday,Subscriber
17,9,16,Thursday,Subscriber
24,9,16,Thursday,Subscriber
2,9,16,Thursday,Subscriber
33,9,16,Thursday,Customer
5,9,16,Thursday,Subscriber
11,9,16,Thursday,Subscriber
23,9,16,Thursday,Subscriber
10,9,16,Thursday,Subscriber
5,9,16,Thursday,Subscriber
25,9,16,Thursday,Subscriber
2,9,16,Thursday,Subscriber
20,9,16,Thursday,Subscriber
18,9,16,Thursday,Subscriber
7,9,16,Thursday,Subscriber
6,9,16,Thursday,Subscriber
19,9,16,Thursday,Subscriber
10,9,16,Thursday,Subscriber
9,9,16,Thursday,Customer
8,9,16,Thursday,Subscriber
17,9,16,Thursday,Subscriber
12,9,16,Thursday,Subscriber
14,9,16,Thursday,Subscriber
5,9,15,Thursday,Subscriber
20,9,15,Thursday,Customer
4,9,15,Thursday,Subscriber
2,9,15,Thursday,Subscriber
9,9,15,Thursday,Customer
12,9,15,Thursday,Subscriber
18,9,15,Thursday,Customer
26,9,15,Thursday,Customer
10,9,15,Thursday,Subscriber
47,9,14,Thursday,Customer
6,9,14,Thursday,Subscriber
15,9,14,Thursday,Customer
6,9,14,Thursday,Subscriber
9,9,14,Thursday,Subscriber
11,9,14,Thursday,Subscriber
14,9,14,Thursday,Subscriber
39,9,14,Thursday,Customer
12,9,14,Thursday,Subscriber
7,9,14,Thursday,Subscriber
13,9,13,Thursday,Subscriber
8,9,13,Thursday,Subscriber
6,9,13,Thursday,Subscriber
27,9,13,Thursday,Customer
3,9,13,Thursday,Subscriber
12,9,13,Thursday,Subscriber
36,9,13,Thursday,Subscriber
25,9,13,Thursday,Customer
16,9,13,Thursday,Subscriber
10,9,13,Thursday,Subscriber
1,9,12,Thursday,Subscriber
9,9,12,Thursday,Subscriber
11,9,12,Thursday,Subscriber
17,9,12,Thursday,Subscriber
8,9,12,Thursday,Subscriber
8,9,12,Thursday,Subscriber
7,9,12,Thursday,Subscriber
8,9,11,Thursday,Subscriber
4,9,11,Thursday,Subscriber
12,9,11,Thursday,Customer
6,9,10,Thursday,Subscriber
21,9,10,Thursday,Subscriber
5,9,10,Thursday,Subscriber
9,9,10,Thursday,Subscriber
13,9,10,Thursday,Subscriber
9,9,10,Thursday,Subscriber
20,9,9,Thursday,Customer
3,9,9,Thursday,Subscriber
23,9,9,Thursday,Subscriber
16,9,9,Thursday,Subscriber
10,9,9,Thursday,Subscriber
8,9,9,Thursday,Subscriber
12,9,9,Thursday,Subscriber
8,9,9,Thursday,Subscriber
2,9,8,Thursday,Subscriber
11,9,8,Thursday,Subscriber
5,9,8,Thursday,Subscriber
14,9,8,Thursday,Subscriber
3,9,8,Thursday,Subscriber
1,9,8,Thursday,Subscriber
2,9,8,Thursday,Subscriber
9,9,8,Thursday,Subscriber
22,9,8,Thursday,Subscriber
5,9,8,Thursday,Subscriber
5,9,8,Thursday,Subscriber
23,9,8,Thursday,Subscriber
15,9,8,Thursday,Subscriber
5,9,8,Thursday,Subscriber
6,9,8,Thursday,Subscriber
2,9,8,Thursday,Subscriber
15,9,8,Thursday,Subscriber
27,9,8,Thursday,Subscriber
9,9,8,Thursday,Subscriber
2,9,8,Thursday,Subscriber
7,9,8,Thursday,Subscriber
10,9,8,Thursday,Subscriber
10,9,8,Thursday,Subscriber
12,9,8,Thursday,Subscriber
4,9,8,Thursday,Subscriber
7,9,8,Thursday,Subscriber
17,9,8,Thursday,Subscriber
15,9,8,Thursday,Subscriber
19,9,8,Thursday,Subscriber
23,9,8,Thursday,Customer
27,9,7,Thursday,Subscriber
10,9,7,Thursday,Customer
10,9,7,Thursday,Subscriber
6,9,7,Thursday,Subscriber
20,9,7,Thursday,Subscriber
10,9,7,Thursday,Subscriber
14,9,7,Thursday,Subscriber
12,9,7,Thursday,Subscriber
16,9,7,Thursday,Customer
6,9,7,Thursday,Subscriber
6,9,7,Thursday,Subscriber
16,9,7,Thursday,Subscriber
6,9,7,Thursday,Subscriber
7,9,7,Thursday,Subscriber
6,9,6,Thursday,Subscriber
18,9,6,Thursday,Subscriber
18,9,6,Thursday,Subscriber
18,9,6,Thursday,Subscriber
7,9,6,Thursday,Subscriber
21,9,6,Thursday,Subscriber
3,9,6,Thursday,Subscriber
6,9,6,Thursday,Subscriber
10,9,6,Thursday,Subscriber
25,9,6,Thursday,Subscriber
15,9,6,Thursday,Subscriber
2,9,5,Thursday,Subscriber
2,9,4,Thursday,Subscriber
8,9,3,Thursday,Customer
4,9,1,Thursday,Customer
10,9,1,Thursday,Subscriber
8,9,1,Thursday,Customer
10,8,23,Wednesday,Subscriber
7,8,23,Wednesday,Subscriber
3,8,23,Wednesday,Subscriber
14,8,23,Wednesday,Subscriber
30,8,23,Wednesday,Customer
6,8,23,Wednesday,Subscriber
11,8,22,Wednesday,Customer
6,8,22,Wednesday,Subscriber
4,8,22,Wednesday,Subscriber
25,8,22,Wednesday,Customer
8,8,22,Wednesday,Subscriber
20,8,22,Wednesday,Subscriber
2,8,22,Wednesday,Subscriber
11,8,22,Wednesday,Subscriber
15,8,22,Wednesday,Subscriber
18,8,22,Wednesday,Customer
23,8,21,Wednesday,Subscriber
14,8,21,Wednesday,Subscriber
5,8,21,Wednesday,Subscriber
2,8,21,Wednesday,Subscriber
36,8,21,Wednesday,Customer
9,8,21,Wednesday,Subscriber
17,8,21,Wednesday,Subscriber
12,8,20,Wednesday,Customer
5,8,20,Wednesday,Subscriber
16,8,20,Wednesday,Customer
17,8,20,Wednesday,Customer
17,8,20,Wednesday,Subscriber
14,8,20,Wednesday,Customer
21,8,20,Wednesday,Customer
11,8,20,Wednesday,Subscriber
15,8,20,Wednesday,Subscriber
11,8,20,Wednesday,Subscriber
34,8,20,Wednesday,Customer
5,8,20,Wednesday,Subscriber
18,8,20,Wednesday,Subscriber
9,8,20,Wednesday,Subscriber
34,8,19,Wednesday,Subscriber
14,8,19,Wednesday,Subscriber
16,8,19,Wednesday,Subscriber
9,8,19,Wednesday,Subscriber
14,8,19,Wednesday,Subscriber
3,8,19,Wednesday,Subscriber
6,8,19,Wednesday,Subscriber
10,8,19,Wednesday,Subscriber
28,8,19,Wednesday,Subscriber
17,8,19,Wednesday,Subscriber
21,8,19,Wednesday,Customer
4,8,19,Wednesday,Subscriber
27,8,19,Wednesday,Customer
20,8,19,Wednesday,Subscriber
12,8,19,Wednesday,Subscriber
36,8,19,Wednesday,Customer
25,8,19,Wednesday,Subscriber
6,8,19,Wednesday,Subscriber
9,8,19,Wednesday,Subscriber
6,8,19,Wednesday,Subscriber
16,8,19,Wednesday,Subscriber
7,8,19,Wednesday,Subscriber
13,8,19,Wednesday,Subscriber
32,8,19,Wednesday,Customer
15,8,19,Wednesday,Subscriber
17,8,19,Wednesday,Subscriber
16,8,19,Wednesday,Subscriber
9,8,18,Wednesday,Subscriber
8,8,18,Wednesday,Subscriber
4,8,18,Wednesday,Subscriber
9,8,18,Wednesday,Subscriber
7,8,18,Wednesday,Subscriber
12,8,18,Wednesday,Subscriber
6,8,18,Wednesday,Subscriber
10,8,18,Wednesday,Subscriber
9,8,18,Wednesday,Subscriber
23,8,18,Wednesday,Subscriber
21,8,18,Wednesday,Customer
21,8,18,Wednesday,Subscriber
21,8,18,Wednesday,Subscriber
14,8,18,Wednesday,Subscriber
14,8,18,Wednesday,Subscriber
4,8,18,Wednesday,Subscriber
8,8,18,Wednesday,Subscriber
7,8,18,Wednesday,Customer
7,8,18,Wednesday,Customer
9,8,18,Wednesday,Subscriber
4,8,18,Wednesday,Subscriber
5,8,18,Wednesday,Subscriber
12,8,18,Wednesday,Subscriber
27,8,18,Wednesday,Customer
11,8,18,Wednesday,Subscriber
12,8,18,Wednesday,Subscriber
19,8,18,Wednesday,Customer
5,8,18,Wednesday,Subscriber
6,8,18,Wednesday,Subscriber
10,8,18,Wednesday,Subscriber
22,8,17,Wednesday,Subscriber
8,8,17,Wednesday,Subscriber
5,8,17,Wednesday,Subscriber
5,8,17,Wednesday,Subscriber
6,8,17,Wednesday,Subscriber
10,8,17,Wednesday,Subscriber
5,8,17,Wednesday,Subscriber
3,8,17,Wednesday,Subscriber
5,8,17,Wednesday,Customer
3,8,17,Wednesday,Subscriber
11,8,17,Wednesday,Subscriber
33,8,17,Wednesday,Subscriber
7,8,17,Wednesday,Subscriber
35,8,17,Wednesday,Subscriber
17,8,17,Wednesday,Subscriber
25,8,17,Wednesday,Subscriber
16,8,17,Wednesday,Subscriber
28,8,17,Wednesday,Subscriber
23,8,17,Wednesday,Subscriber
10,8,17,Wednesday,Subscriber
7,8,17,Wednesday,Subscriber
3,8,17,Wednesday,Subscriber
21,8,17,Wednesday,Subscriber
3,8,17,Wednesday,Subscriber
11,8,17,Wednesday,Subscriber
5,8,17,Wednesday,Subscriber
10,8,17,Wednesday,Subscriber
39,8,17,Wednesday,Customer
8,8,17,Wednesday,Subscriber
15,8,17,Wednesday,Subscriber
19,8,17,Wednesday,Subscriber
21,8,17,Wednesday,Subscriber
7,8,17,Wednesday,Subscriber
9,8,17,Wednesday,Subscriber
23,8,17,Wednesday,Subscriber
11,8,17,Wednesday,Subscriber
5,8,16,Wednesday,Subscriber
8,8,16,Wednesday,Subscriber
13,8,16,Wednesday,Subscriber
6,8,16,Wednesday,Subscriber
4,8,16,Wednesday,Subscriber
21,8,16,Wednesday,Subscriber
3,8,16,Wednesday,Subscriber
19,8,16,Wednesday,Subscriber
19,8,16,Wednesday,Subscriber
19,8,16,Wednesday,Customer
1,8,16,Wednesday,Subscriber
12,8,16,Wednesday,Subscriber
13,8,16,Wednesday,Subscriber
12,8,16,Wednesday,Subscriber
11,8,16,Wednesday,Subscriber
7,8,16,Wednesday,Subscriber
21,8,16,Wednesday,Customer
5,8,16,Wednesday,Subscriber
9,8,16,Wednesday,Subscriber
3,8,16,Wednesday,Subscriber
11,8,16,Wednesday,Subscriber
3,8,16,Wednesday,Subscriber
8,8,16,Wednesday,Subscriber
18,8,16,Wednesday,Subscriber
7,8,16,Wednesday,Subscriber
2,8,16,Wednesday,Subscriber
13,8,16,Wednesday,Subscriber
4,8,16,Wednesday,Subscriber
18,8,16,Wednesday,Subscriber
41,8,16,Wednesday,Customer
13,8,16,Wednesday,Subscriber
6,8,16,Wednesday,Subscriber
13,8,16,Wednesday,Subscriber
23,8,15,Wednesday,Subscriber
28,8,15,Wednesday,Subscriber
7,8,15,Wednesday,Subscriber
11,8,15,Wednesday,Subscriber
26,8,15,Wednesday,Customer
6,8,15,Wednesday,Subscriber
13,8,15,Wednesday,Subscriber
13,8,15,Wednesday,Subscriber
10,8,15,Wednesday,Subscriber
15,8,15,Wednesday,Subscriber
30,8,15,Wednesday,Customer
10,8,15,Wednesday,Customer
11,8,15,Wednesday,Subscriber
125,8,14,Wednesday,Customer
13,8,14,Wednesday,Subscriber
13,8,14,Wednesday,Subscriber
10,8,14,Wednesday,Subscriber
10,8,14,Wednesday,Subscriber
16,8,14,Wednesday,Subscriber
7,8,14,Wednesday,Subscriber
8,8,14,Wednesday,Subscriber
5,8,14,Wednesday,Subscriber
7,8,14,Wednesday,Subscriber
29,8,13,Wednesday,Subscriber
7,8,13,Wednesday,Subscriber
25,8,13,Wednesday,Customer
24,8,13,Wednesday,Subscriber
5,8,13,Wednesday,Subscriber
9,8,12,Wednesday,Subscriber
42,8,12,Wednesday,Customer
14,8,12,Wednesday,Subscriber
1,8,12,Wednesday,Subscriber
4,8,12,Wednesday,Subscriber
7,8,12,Wednesday,Subscriber
4,8,12,Wednesday,Subscriber
16,8,12,Wednesday,Subscriber
17,8,12,Wednesday,Subscriber
6,8,12,Wednesday,Subscriber
10,8,12,Wednesday,Subscriber
72,8,12,Wednesday,Customer
22,8,12,Wednesday,Customer
3,8,11,Wednesday,Subscriber
12,8,11,Wednesday,Subscriber
6,8,11,Wednesday,Subscriber
12,8,11,Wednesday,Subscriber
11,8,11,Wednesday,Subscriber
14,8,11,Wednesday,Subscriber
8,8,11,Wednesday,Subscriber
37,8,11,Wednesday,Customer
7,8,11,Wednesday,Subscriber
8,8,11,Wednesday,Subscriber
22,8,11,Wednesday,Subscriber
17,8,11,Wednesday,Subscriber
7,8,11,Wednesday,Subscriber
11,8,10,Wednesday,Subscriber
38,8,10,Wednesday,Customer
22,8,10,Wednesday,Subscriber
6,8,10,Wednesday,Customer
13,8,10,Wednesday,Subscriber
5,8,10,Wednesday,Subscriber
12,8,10,Wednesday,Subscriber
16,8,10,Wednesday,Subscriber
9,8,9,Wednesday,Subscriber
22,8,9,Wednesday,Customer
17,8,9,Wednesday,Subscriber
11,8,9,Wednesday,Customer
17,8,9,Wednesday,Subscriber
18,8,9,Wednesday,Subscriber
6,8,9,Wednesday,Subscriber
5,8,9,Wednesday,Subscriber
11,8,9,Wednesday,Subscriber
14,8,9,Wednesday,Subscriber
10,8,9,Wednesday,Subscriber
7,8,9,Wednesday,Subscriber
7,8,9,Wednesday,Subscriber
8,8,9,Wednesday,Subscriber
7,8,8,Wednesday,Subscriber
10,8,8,Wednesday,Subscriber
8,8,8,Wednesday,Subscriber
14,8,8,Wednesday,Subscriber
24,8,8,Wednesday,Subscriber
5,8,8,Wednesday,Subscriber
10,8,8,Wednesday,Subscriber
10,8,8,Wednesday,Subscriber
4,8,8,Wednesday,Subscriber
18,8,8,Wednesday,Subscriber
3,8,8,Wednesday,Subscriber
12,8,8,Wednesday,Subscriber
11,8,8,Wednesday,Subscriber
16,8,8,Wednesday,Subscriber
3,8,8,Wednesday,Subscriber
21,8,8,Wednesday,Subscriber
7,8,8,Wednesday,Subscriber
2,8,8,Wednesday,Subscriber
8,8,8,Wednesday,Subscriber
4,8,8,Wednesday,Subscriber
11,8,8,Wednesday,Subscriber
8,8,8,Wednesday,Subscriber
15,8,8,Wednesday,Subscriber
7,8,8,Wednesday,Subscriber
4,8,8,Wednesday,Subscriber
11,8,8,Wednesday,Subscriber
5,8,8,Wednesday,Subscriber
10,8,7,Wednesday,Subscriber
17,8,7,Wednesday,Subscriber
14,8,7,Wednesday,Subscriber
8,8,7,Wednesday,Subscriber
4,8,7,Wednesday,Subscriber
20,8,7,Wednesday,Subscriber
21,8,7,Wednesday,Subscriber
4,8,7,Wednesday,Subscriber
7,8,7,Wednesday,Subscriber
14,8,7,Wednesday,Subscriber
4,8,7,Wednesday,Subscriber
14,8,7,Wednesday,Subscriber
5,8,7,Wednesday,Subscriber
4,8,7,Wednesday,Subscriber
9,8,7,Wednesday,Subscriber
12,8,7,Wednesday,Subscriber
13,8,7,Wednesday,Subscriber
9,8,7,Wednesday,Subscriber
4,8,7,Wednesday,Subscriber
6,8,7,Wednesday,Subscriber
5,8,7,Wednesday,Subscriber
4,8,7,Wednesday,Subscriber
9,8,7,Wednesday,Subscriber
11,8,7,Wednesday,Subscriber
22,8,7,Wednesday,Subscriber
21,8,6,Wednesday,Subscriber
17,8,6,Wednesday,Subscriber
5,8,6,Wednesday,Subscriber
6,8,6,Wednesday,Subscriber
6,8,6,Wednesday,Subscriber
5,8,6,Wednesday,Subscriber
5,8,6,Wednesday,Subscriber
4,8,6,Wednesday,Subscriber
6,8,6,Wednesday,Subscriber
14,8,6,Wednesday,Subscriber
2,8,6,Wednesday,Subscriber
9,8,6,Wednesday,Subscriber
3,8,6,Wednesday,Subscriber
3,8,6,Wednesday,Subscriber
9,8,5,Wednesday,Subscriber
15,8,0,Wednesday,Subscriber
10,8,0,Wednesday,Subscriber
4,8,23,Tuesday,Subscriber
11,8,23,Tuesday,Subscriber
16,8,23,Tuesday,Subscriber
7,8,22,Tuesday,Subscriber
10,8,22,Tuesday,Subscriber
5,8,22,Tuesday,Subscriber
108,8,22,Tuesday,Customer
11,8,22,Tuesday,Subscriber
8,8,21,Tuesday,Subscriber
2,8,21,Tuesday,Subscriber
29,8,21,Tuesday,Subscriber
11,8,21,Tuesday,Subscriber
9,8,21,Tuesday,Subscriber
25,8,21,Tuesday,Customer
4,8,21,Tuesday,Subscriber
27,8,21,Tuesday,Subscriber
21,8,21,Tuesday,Subscriber
14,8,21,Tuesday,Subscriber
19,8,21,Tuesday,Customer
19,8,20,Tuesday,Subscriber
8,8,20,Tuesday,Subscriber
8,8,20,Tuesday,Subscriber
5,8,20,Tuesday,Subscriber
21,8,20,Tuesday,Subscriber
26,8,20,Tuesday,Subscriber
5,8,20,Tuesday,Subscriber
7,8,20,Tuesday,Subscriber
32,8,19,Tuesday,Subscriber
3,8,19,Tuesday,Subscriber
5,8,19,Tuesday,Subscriber
4,8,19,Tuesday,Subscriber
11,8,19,Tuesday,Subscriber
7,8,19,Tuesday,Subscriber
7,8,19,Tuesday,Subscriber
12,8,19,Tuesday,Subscriber
6,8,19,Tuesday,Subscriber
12,8,19,Tuesday,Subscriber
22,8,19,Tuesday,Subscriber
9,8,19,Tuesday,Subscriber
235,8,19,Tuesday,Customer
8,8,19,Tuesday,Subscriber
8,8,19,Tuesday,Subscriber
20,8,19,Tuesday,Subscriber
7,8,19,Tuesday,Subscriber
5,8,19,Tuesday,Subscriber
6,8,19,Tuesday,Subscriber
13,8,19,Tuesday,Subscriber
37,8,19,Tuesday,Subscriber
5,8,19,Tuesday,Subscriber
7,8,19,Tuesday,Subscriber
5,8,18,Tuesday,Subscriber
3,8,18,Tuesday,Subscriber
21,8,18,Tuesday,Customer
16,8,18,Tuesday,Subscriber
21,8,18,Tuesday,Subscriber
11,8,18,Tuesday,Subscriber
12,8,18,Tuesday,Customer
9,8,18,Tuesday,Subscriber
10,8,18,Tuesday,Subscriber
12,8,18,Tuesday,Subscriber
8,8,18,Tuesday,Subscriber
9,8,18,Tuesday,Subscriber
4,8,18,Tuesday,Subscriber
9,8,18,Tuesday,Subscriber
12,8,18,Tuesday,Subscriber
17,8,18,Tuesday,Subscriber
3,8,18,Tuesday,Subscriber
16,8,18,Tuesday,Subscriber
16,8,18,Tuesday,Subscriber
13,8,18,Tuesday,Subscriber
7,8,18,Tuesday,Subscriber
7,8,18,Tuesday,Subscriber
12,8,18,Tuesday,Subscriber
14,8,18,Tuesday,Customer
63,8,18,Tuesday,Subscriber
18,8,17,Tuesday,Customer
28,8,17,Tuesday,Subscriber
3,8,17,Tuesday,Subscriber
10,8,17,Tuesday,Subscriber
11,8,17,Tuesday,Customer
8,8,17,Tuesday,Subscriber
19,8,17,Tuesday,Subscriber
5,8,17,Tuesday,Subscriber
4,8,17,Tuesday,Subscriber
4,8,17,Tuesday,Subscriber
5,8,17,Tuesday,Subscriber
5,8,17,Tuesday,Subscriber
3,8,17,Tuesday,Subscriber
11,8,17,Tuesday,Subscriber
2,8,17,Tuesday,Subscriber
50,8,17,Tuesday,Customer
5,8,17,Tuesday,Subscriber
12,8,17,Tuesday,Subscriber
9,8,17,Tuesday,Subscriber
14,8,17,Tuesday,Subscriber
23,8,17,Tuesday,Subscriber
18,8,17,Tuesday,Customer
13,8,17,Tuesday,Subscriber
9,8,17,Tuesday,Subscriber
5,8,17,Tuesday,Subscriber
38,8,17,Tuesday,Subscriber
12,8,17,Tuesday,Subscriber
26,8,17,Tuesday,Subscriber
27,8,17,Tuesday,Subscriber
11,8,17,Tuesday,Subscriber
11,8,17,Tuesday,Subscriber
3,8,17,Tuesday,Subscriber
9,8,17,Tuesday,Subscriber
11,8,17,Tuesday,Subscriber
2,8,17,Tuesday,Subscriber
5,8,17,Tuesday,Subscriber
38,8,17,Tuesday,Customer
21,8,17,Tuesday,Subscriber
8,8,17,Tuesday,Subscriber
16,8,17,Tuesday,Customer
6,8,17,Tuesday,Subscriber
20,8,17,Tuesday,Subscriber
14,8,17,Tuesday,Customer
12,8,17,Tuesday,Subscriber
16,8,17,Tuesday,Subscriber
8,8,17,Tuesday,Subscriber
3,8,17,Tuesday,Subscriber
6,8,16,Tuesday,Subscriber
21,8,16,Tuesday,Customer
14,8,16,Tuesday,Subscriber
30,8,16,Tuesday,Subscriber
25,8,16,Tuesday,Subscriber
3,8,16,Tuesday,Subscriber
7,8,16,Tuesday,Subscriber
8,8,16,Tuesday,Subscriber
21,8,16,Tuesday,Subscriber
9,8,16,Tuesday,Subscriber
9,8,16,Tuesday,Customer
60,8,16,Tuesday,Customer
2,8,16,Tuesday,Subscriber
12,8,16,Tuesday,Subscriber
11,8,16,Tuesday,Subscriber
18,8,16,Tuesday,Subscriber
17,8,16,Tuesday,Subscriber
10,8,16,Tuesday,Subscriber
9,8,16,Tuesday,Subscriber
9,8,16,Tuesday,Subscriber
21,8,16,Tuesday,Customer
65,8,16,Tuesday,Customer
7,8,16,Tuesday,Subscriber
15,8,16,Tuesday,Subscriber
8,8,16,Tuesday,Subscriber
15,8,16,Tuesday,Customer
8,8,16,Tuesday,Subscriber
6,8,15,Tuesday,Subscriber
71,8,15,Tuesday,Subscriber
3,8,15,Tuesday,Subscriber
2,8,15,Tuesday,Subscriber
9,8,15,Tuesday,Subscriber
4,8,15,Tuesday,Subscriber
15,8,15,Tuesday,Subscriber
3,8,15,Tuesday,Subscriber
11,8,15,Tuesday,Subscriber
12,8,15,Tuesday,Subscriber
31,8,15,Tuesday,Customer
14,8,15,Tuesday,Subscriber
22,8,15,Tuesday,Customer
23,8,15,Tuesday,Subscriber
4,8,15,Tuesday,Subscriber
28,8,15,Tuesday,Customer
29,8,15,Tuesday,Customer
8,8,15,Tuesday,Subscriber
2,8,15,Tuesday,Subscriber
9,8,15,Tuesday,Subscriber
12,8,15,Tuesday,Subscriber
20,8,14,Tuesday,Customer
26,8,14,Tuesday,Customer
5,8,14,Tuesday,Subscriber
20,8,14,Tuesday,Customer
16,8,14,Tuesday,Subscriber
20,8,14,Tuesday,Customer
5,8,14,Tuesday,Subscriber
9,8,14,Tuesday,Subscriber
8,8,14,Tuesday,Subscriber
9,8,14,Tuesday,Subscriber
6,8,14,Tuesday,Subscriber
2,8,14,Tuesday,Subscriber
5,8,14,Tuesday,Subscriber
11,8,14,Tuesday,Subscriber
3,8,13,Tuesday,Subscriber
31,8,13,Tuesday,Customer
20,8,13,Tuesday,Customer
5,8,13,Tuesday,Subscriber
25,8,13,Tuesday,Customer
199,8,13,Tuesday,Customer
4,8,13,Tuesday,Subscriber
10,8,13,Tuesday,Subscriber
3,8,13,Tuesday,Subscriber
4,8,13,Tuesday,Subscriber
4,8,13,Tuesday,Subscriber
9,8,13,Tuesday,Customer
30,8,13,Tuesday,Customer
13,8,13,Tuesday,Subscriber
11,8,13,Tuesday,Subscriber
9,8,13,Tuesday,Customer
6,8,13,Tuesday,Customer
9,8,13,Tuesday,Subscriber
19,8,13,Tuesday,Customer
74,8,13,Tuesday,Customer
53,8,13,Tuesday,Customer
24,8,13,Tuesday,Customer
14,8,12,Tuesday,Subscriber
3,8,12,Tuesday,Subscriber
2,8,12,Tuesday,Subscriber
13,8,12,Tuesday,Subscriber
5,8,12,Tuesday,Subscriber
8,8,12,Tuesday,Subscriber
21,8,12,Tuesday,Customer
4,8,12,Tuesday,Subscriber
4,8,12,Tuesday,Subscriber
6,8,12,Tuesday,Subscriber
30,8,11,Tuesday,Customer
3,8,11,Tuesday,Subscriber
1,8,11,Tuesday,Subscriber
10,8,11,Tuesday,Subscriber
14,8,11,Tuesday,Subscriber
4,8,11,Tuesday,Subscriber
23,8,11,Tuesday,Customer
12,8,11,Tuesday,Customer
4,8,11,Tuesday,Subscriber
19,8,10,Tuesday,Customer
8,8,10,Tuesday,Subscriber
19,8,10,Tuesday,Subscriber
3,8,10,Tuesday,Subscriber
5,8,10,Tuesday,Subscriber
12,8,10,Tuesday,Subscriber
10,8,10,Tuesday,Subscriber
6,8,9,Tuesday,Subscriber
17,8,9,Tuesday,Subscriber
4,8,9,Tuesday,Subscriber
19,8,9,Tuesday,Subscriber
9,8,9,Tuesday,Subscriber
4,8,9,Tuesday,Subscriber
14,8,8,Tuesday,Subscriber
3,8,8,Tuesday,Subscriber
7,8,8,Tuesday,Subscriber
7,8,8,Tuesday,Subscriber
15,8,8,Tuesday,Subscriber
6,8,8,Tuesday,Subscriber
30,8,8,Tuesday,Subscriber
13,8,8,Tuesday,Subscriber
4,8,8,Tuesday,Subscriber
4,8,8,Tuesday,Subscriber
6,8,8,Tuesday,Subscriber
15,8,8,Tuesday,Subscriber
6,8,8,Tuesday,Subscriber
7,8,7,Tuesday,Subscriber
29,8,7,Tuesday,Subscriber
2,8,7,Tuesday,Subscriber
14,8,6,Tuesday,Subscriber
10,8,6,Tuesday,Subscriber
9,8,6,Tuesday,Subscriber
8,8,6,Tuesday,Subscriber
7,8,6,Tuesday,Subscriber
7,8,6,Tuesday,Subscriber
2,8,6,Tuesday,Subscriber
7,8,6,Tuesday,Subscriber
3,8,6,Tuesday,Subscriber
8,8,6,Tuesday,Subscriber
19,8,5,Tuesday,Subscriber
10,8,5,Tuesday,Subscriber
13,8,5,Tuesday,Subscriber
17,8,5,Tuesday,Subscriber
12,8,2,Tuesday,Customer
15,8,1,Tuesday,Customer
11,8,0,Tuesday,Subscriber
22,8,23,Monday,Subscriber
51,8,23,Monday,Customer
13,8,23,Monday,Subscriber
2,8,23,Monday,Subscriber
6,8,22,Monday,Subscriber
6,8,22,Monday,Subscriber
24,8,22,Monday,Subscriber
11,8,22,Monday,Subscriber
25,8,22,Monday,Subscriber
17,8,22,Monday,Subscriber
11,8,22,Monday,Subscriber
9,8,21,Monday,Customer
4,8,21,Monday,Subscriber
12,8,21,Monday,Subscriber
11,8,21,Monday,Subscriber
7,8,21,Monday,Subscriber
13,8,21,Monday,Subscriber
4,8,21,Monday,Subscriber
9,8,21,Monday,Subscriber
13,8,21,Monday,Subscriber
21,8,20,Monday,Subscriber
15,8,20,Monday,Subscriber
36,8,20,Monday,Subscriber
4,8,20,Monday,Subscriber
27,8,20,Monday,Customer
14,8,20,Monday,Subscriber
21,8,20,Monday,Customer
23,8,20,Monday,Subscriber
14,8,20,Monday,Subscriber
10,8,20,Monday,Subscriber
5,8,20,Monday,Subscriber
7,8,20,Monday,Subscriber
25,8,20,Monday,Subscriber
7,8,20,Monday,Customer
11,8,20,Monday,Subscriber
21,8,20,Monday,Customer
3,8,20,Monday,Subscriber
10,8,19,Monday,Subscriber
2,8,19,Monday,Subscriber
20,8,19,Monday,Subscriber
21,8,19,Monday,Subscriber
2,8,19,Monday,Subscriber
9,8,19,Monday,Subscriber
3,8,19,Monday,Subscriber
4,8,19,Monday,Subscriber
31,8,19,Monday,Customer
26,8,19,Monday,Customer
6,8,19,Monday,Subscriber
16,8,19,Monday,Subscriber
5,8,19,Monday,Subscriber
