duration,month,hour,day_of_week,user_type
12,3,17,Wednesday,Subscriber
14,3,17,Wednesday,Subscriber
6,3,17,Wednesday,Subscriber
5,3,17,Wednesday,Subscriber
13,3,17,Wednesday,Subscriber
4,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
12,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
14,3,17,Wednesday,Customer
12,3,17,Wednesday,Subscriber
10,3,17,Wednesday,Subscriber
107,3,17,Wednesday,Customer
7,3,17,Wednesday,Subscriber
15,3,17,Wednesday,Subscriber
5,3,17,Wednesday,Subscriber
7,3,17,Wednesday,Subscriber
18,3,17,Wednesday,Subscriber
12,3,17,Wednesday,Subscriber
18,3,17,Wednesday,Subscriber
10,3,17,Wednesday,Subscriber
13,3,16,Wednesday,Customer
17,3,16,Wednesday,Subscriber
12,3,16,Wednesday,Subscriber
29,3,16,Wednesday,Subscriber
12,3,16,Wednesday,Subscriber
25,3,16,Wednesday,Subscriber
9,3,16,Wednesday,Subscriber
5,3,16,Wednesday,Subscriber
15,3,16,Wednesday,Subscriber
139,3,16,Wednesday,Customer
14,3,16,Wednesday,Subscriber
6,3,16,Wednesday,Subscriber
15,3,16,Wednesday,Subscriber
13,3,16,Wednesday,Customer
5,3,16,Wednesday,Subscriber
7,3,16,Wednesday,Subscriber
6,3,16,Wednesday,Subscriber
14,3,16,Wednesday,Customer
21,3,16,Wednesday,Subscriber
3,3,16,Wednesday,Subscriber
18,3,16,Wednesday,Subscriber
22,3,16,Wednesday,Customer
15,3,16,Wednesday,Subscriber
27,3,15,Wednesday,Customer
102,3,15,Wednesday,Customer
10,3,15,Wednesday,Subscriber
9,3,15,Wednesday,Subscriber
12,3,15,Wednesday,Subscriber
16,3,15,Wednesday,Customer
21,3,15,Wednesday,Customer
25,3,15,Wednesday,Customer
101,3,15,Wednesday,Customer
5,3,15,Wednesday,Subscriber
32,3,14,Wednesday,Subscriber
155,3,14,Wednesday,Customer
8,3,14,Wednesday,Subscriber
18,3,14,Wednesday,Subscriber
7,3,14,Wednesday,Subscriber
9,3,14,Wednesday,Subscriber
55,3,14,Wednesday,Customer
9,3,14,Wednesday,Subscriber
9,3,13,Wednesday,Subscriber
10,3,13,Wednesday,Subscriber
10,3,13,Wednesday,Subscriber
28,3,13,Wednesday,Customer
3,3,13,Wednesday,Subscriber
10,3,13,Wednesday,Subscriber
30,3,13,Wednesday,Customer
9,3,13,Wednesday,Subscriber
10,3,13,Wednesday,Subscriber
42,3,13,Wednesday,Customer
7,3,13,Wednesday,Subscriber
21,3,13,Wednesday,Customer
24,3,13,Wednesday,Customer
8,3,12,Wednesday,Subscriber
9,3,12,Wednesday,Customer
11,3,12,Wednesday,Subscriber
15,3,12,Wednesday,Subscriber
6,3,12,Wednesday,Subscriber
12,3,12,Wednesday,Subscriber
10,3,12,Wednesday,Subscriber
9,3,11,Wednesday,Subscriber
41,3,11,Wednesday,Subscriber
24,3,11,Wednesday,Customer
4,3,11,Wednesday,Subscriber
20,3,11,Wednesday,Subscriber
103,3,11,Wednesday,Customer
15,3,11,Wednesday,Subscriber
6,3,11,Wednesday,Subscriber
9,3,10,Wednesday,Subscriber
2,3,10,Wednesday,Subscriber
17,3,10,Wednesday,Subscriber
3,3,9,Wednesday,Subscriber
4,3,9,Wednesday,Subscriber
1,3,9,Wednesday,Subscriber
12,3,9,Wednesday,Subscriber
7,3,9,Wednesday,Subscriber
7,3,9,Wednesday,Subscriber
91,3,9,Wednesday,Customer
67,3,9,Wednesday,Customer
9,3,9,Wednesday,Subscriber
17,3,9,Wednesday,Subscriber
24,3,9,Wednesday,Subscriber
2,3,8,Wednesday,Subscriber
5,3,8,Wednesday,Subscriber
18,3,8,Wednesday,Subscriber
10,3,8,Wednesday,Subscriber
13,3,8,Wednesday,Subscriber
10,3,8,Wednesday,Subscriber
11,3,8,Wednesday,Subscriber
16,3,8,Wednesday,Subscriber
20,3,8,Wednesday,Subscriber
20,3,8,Wednesday,Subscriber
13,3,8,Wednesday,Subscriber
10,3,8,Wednesday,Subscriber
3,3,8,Wednesday,Subscriber
7,3,8,Wednesday,Subscriber
4,3,8,Wednesday,Subscriber
21,3,8,Wednesday,Subscriber
15,3,8,Wednesday,Subscriber
5,3,8,Wednesday,Subscriber
6,3,8,Wednesday,Subscriber
11,3,8,Wednesday,Subscriber
15,3,7,Wednesday,Subscriber
13,3,7,Wednesday,Subscriber
8,3,7,Wednesday,Subscriber
16,3,7,Wednesday,Subscriber
13,3,7,Wednesday,Subscriber
10,3,7,Wednesday,Subscriber
31,3,7,Wednesday,Subscriber
9,3,7,Wednesday,Subscriber
4,3,7,Wednesday,Subscriber
25,3,7,Wednesday,Subscriber
4,3,7,Wednesday,Subscriber
15,3,7,Wednesday,Subscriber
15,3,7,Wednesday,Subscriber
22,3,7,Wednesday,Subscriber
3,3,7,Wednesday,Subscriber
3,3,7,Wednesday,Subscriber
16,3,7,Wednesday,Subscriber
17,3,7,Wednesday,Subscriber
9,3,7,Wednesday,Subscriber
16,3,7,Wednesday,Subscriber
3,3,6,Wednesday,Subscriber
10,3,6,Wednesday,Subscriber
12,3,6,Wednesday,Subscriber
4,3,6,Wednesday,Subscriber
4,3,6,Wednesday,Subscriber
13,3,6,Wednesday,Subscriber
9,3,0,Wednesday,Subscriber
16,3,0,Wednesday,Subscriber
2,3,0,Wednesday,Subscriber
3,3,23,Tuesday,Subscriber
7,3,23,Tuesday,Subscriber
23,3,23,Tuesday,Subscriber
2,3,22,Tuesday,Subscriber
14,3,21,Tuesday,Subscriber
6,3,21,Tuesday,Subscriber
14,3,21,Tuesday,Subscriber
15,3,21,Tuesday,Subscriber
9,3,21,Tuesday,Subscriber
4,3,21,Tuesday,Subscriber
9,3,21,Tuesday,Subscriber
21,3,20,Tuesday,Customer
31,3,20,Tuesday,Subscriber
9,3,20,Tuesday,Subscriber
7,3,20,Tuesday,Subscriber
19,3,20,Tuesday,Subscriber
10,3,20,Tuesday,Subscriber
19,3,20,Tuesday,Subscriber
20,3,20,Tuesday,Subscriber
77,3,19,Tuesday,Customer
8,3,19,Tuesday,Subscriber
674,3,19,Tuesday,Subscriber
3,3,19,Tuesday,Subscriber
7,3,19,Tuesday,Subscriber
13,3,19,Tuesday,Subscriber
4,3,19,Tuesday,Subscriber
8,3,19,Tuesday,Subscriber
4,3,19,Tuesday,Subscriber
15,3,19,Tuesday,Subscriber
4,3,19,Tuesday,Subscriber
6,3,18,Tuesday,Subscriber
10,3,18,Tuesday,Subscriber
18,3,18,Tuesday,Subscriber
7,3,18,Tuesday,Customer
14,3,18,Tuesday,Subscriber
10,3,18,Tuesday,Customer
4,3,18,Tuesday,Subscriber
16,3,18,Tuesday,Subscriber
16,3,18,Tuesday,Subscriber
8,3,18,Tuesday,Subscriber
9,3,18,Tuesday,Subscriber
12,3,18,Tuesday,Subscriber
8,3,18,Tuesday,Subscriber
14,3,18,Tuesday,Subscriber
27,3,18,Tuesday,Subscriber
8,3,17,Tuesday,Subscriber
34,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
10,3,17,Tuesday,Customer
44,3,17,Tuesday,Customer
16,3,17,Tuesday,Subscriber
4,3,17,Tuesday,Subscriber
11,3,17,Tuesday,Subscriber
20,3,17,Tuesday,Customer
23,3,17,Tuesday,Subscriber
15,3,17,Tuesday,Subscriber
34,3,17,Tuesday,Subscriber
10,3,17,Tuesday,Customer
12,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
8,3,17,Tuesday,Subscriber
39,3,17,Tuesday,Customer
7,3,17,Tuesday,Subscriber
7,3,17,Tuesday,Subscriber
29,3,17,Tuesday,Subscriber
18,3,17,Tuesday,Subscriber
12,3,17,Tuesday,Subscriber
7,3,17,Tuesday,Subscriber
10,3,17,Tuesday,Subscriber
5,3,17,Tuesday,Subscriber
8,3,17,Tuesday,Subscriber
2,3,17,Tuesday,Subscriber
6,3,17,Tuesday,Subscriber
15,3,17,Tuesday,Subscriber
12,3,17,Tuesday,Subscriber
31,3,17,Tuesday,Customer
7,3,17,Tuesday,Subscriber
10,3,16,Tuesday,Subscriber
25,3,16,Tuesday,Subscriber
29,3,16,Tuesday,Customer
9,3,16,Tuesday,Subscriber
7,3,16,Tuesday,Subscriber
150,3,16,Tuesday,Customer
12,3,16,Tuesday,Subscriber
19,3,16,Tuesday,Subscriber
8,3,16,Tuesday,Subscriber
11,3,16,Tuesday,Subscriber
20,3,16,Tuesday,Customer
8,3,16,Tuesday,Subscriber
4,3,15,Tuesday,Subscriber
12,3,15,Tuesday,Subscriber
19,3,15,Tuesday,Customer
5,3,15,Tuesday,Subscriber
4,3,15,Tuesday,Subscriber
8,3,15,Tuesday,Subscriber
33,3,15,Tuesday,Customer
6,3,15,Tuesday,Subscriber
26,3,15,Tuesday,Subscriber
19,3,15,Tuesday,Subscriber
19,3,14,Tuesday,Subscriber
107,3,14,Tuesday,Customer
13,3,14,Tuesday,Subscriber
8,3,14,Tuesday,Subscriber
8,3,14,Tuesday,Customer
8,3,14,Tuesday,Subscriber
8,3,14,Tuesday,Subscriber
13,3,14,Tuesday,Subscriber
35,3,14,Tuesday,Subscriber
26,3,13,Tuesday,Subscriber
3,3,13,Tuesday,Subscriber
3,3,13,Tuesday,Subscriber
7,3,13,Tuesday,Subscriber
8,3,13,Tuesday,Customer
2,3,13,Tuesday,Subscriber
38,3,13,Tuesday,Subscriber
13,3,12,Tuesday,Subscriber
13,3,12,Tuesday,Subscriber
66,3,12,Tuesday,Customer
10,3,11,Tuesday,Subscriber
333,3,11,Tuesday,Customer
5,3,11,Tuesday,Subscriber
6,3,11,Tuesday,Subscriber
9,3,11,Tuesday,Subscriber
9,3,10,Tuesday,Subscriber
24,3,10,Tuesday,Customer
5,3,10,Tuesday,Subscriber
18,3,10,Tuesday,Customer
21,3,9,Tuesday,Customer
6,3,9,Tuesday,Subscriber
33,3,9,Tuesday,Customer
25,3,9,Tuesday,Customer
21,3,9,Tuesday,Subscriber
9,3,9,Tuesday,Subscriber
9,3,9,Tuesday,Subscriber
15,3,9,Tuesday,Customer
17,3,9,Tuesday,Subscriber
7,3,9,Tuesday,Subscriber
30,3,9,Tuesday,Subscriber
19,3,9,Tuesday,Subscriber
9,3,9,Tuesday,Subscriber
40,3,9,Tuesday,Subscriber
7,3,9,Tuesday,Subscriber
15,3,9,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
9,3,8,Tuesday,Subscriber
11,3,8,Tuesday,Subscriber
12,3,8,Tuesday,Subscriber
9,3,8,Tuesday,Subscriber
2,3,8,Tuesday,Subscriber
8,3,8,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
13,3,8,Tuesday,Subscriber
8,3,8,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
2,3,8,Tuesday,Subscriber
5,3,8,Tuesday,Subscriber
18,3,8,Tuesday,Subscriber
3,3,8,Tuesday,Subscriber
2,3,8,Tuesday,Subscriber
5,3,8,Tuesday,Subscriber
16,3,8,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
5,3,8,Tuesday,Subscriber
5,3,8,Tuesday,Subscriber
13,3,8,Tuesday,Subscriber
26,3,8,Tuesday,Customer
17,3,8,Tuesday,Subscriber
11,3,8,Tuesday,Subscriber
9,3,8,Tuesday,Subscriber
18,3,8,Tuesday,Subscriber
20,3,8,Tuesday,Subscriber
6,3,8,Tuesday,Subscriber
11,3,8,Tuesday,Subscriber
5,3,8,Tuesday,Subscriber
17,3,8,Tuesday,Subscriber
5,3,8,Tuesday,Customer
4,3,7,Tuesday,Subscriber
6,3,7,Tuesday,Subscriber
18,3,7,Tuesday,Subscriber
9,3,7,Tuesday,Subscriber
8,3,7,Tuesday,Subscriber
3,3,7,Tuesday,Subscriber
16,3,7,Tuesday,Subscriber
7,3,7,Tuesday,Subscriber
8,3,7,Tuesday,Subscriber
11,3,7,Tuesday,Subscriber
2,3,7,Tuesday,Subscriber
10,3,7,Tuesday,Subscriber
10,3,7,Tuesday,Subscriber
13,3,7,Tuesday,Subscriber
13,3,7,Tuesday,Subscriber
8,3,7,Tuesday,Subscriber
20,3,7,Tuesday,Subscriber
2,3,7,Tuesday,Subscriber
4,3,7,Tuesday,Subscriber
29,3,6,Tuesday,Subscriber
13,3,6,Tuesday,Subscriber
9,3,6,Tuesday,Subscriber
4,3,6,Tuesday,Subscriber
5,3,6,Tuesday,Subscriber
5,3,6,Tuesday,Subscriber
13,3,6,Tuesday,Subscriber
11,3,5,Tuesday,Subscriber
4,3,5,Tuesday,Subscriber
8,3,5,Tuesday,Subscriber
13,3,1,Tuesday,Subscriber
6,3,0,Tuesday,Subscriber
11,3,23,Monday,Customer
15,3,23,Monday,Subscriber
23,3,22,Monday,Subscriber
11,3,21,Monday,Customer
15,3,21,Monday,Subscriber
15,3,21,Monday,Subscriber
3,3,20,Monday,Subscriber
27,3,20,Monday,Subscriber
9,3,20,Monday,Subscriber
3,3,20,Monday,Customer
26,3,20,Monday,Subscriber
6,3,19,Monday,Subscriber
8,3,19,Monday,Subscriber
10,3,19,Monday,Subscriber
15,3,19,Monday,Subscriber
729,3,19,Monday,Subscriber
4,3,19,Monday,Subscriber
20,3,19,Monday,Subscriber
16,3,19,Monday,Subscriber
11,3,19,Monday,Subscriber
22,3,19,Monday,Subscriber
15,3,19,Monday,Subscriber
11,3,19,Monday,Subscriber
6,3,19,Monday,Subscriber
3,3,18,Monday,Subscriber
4,3,18,Monday,Subscriber
4,3,18,Monday,Subscriber
131,3,18,Monday,Customer
19,3,18,Monday,Customer
28,3,18,Monday,Subscriber
11,3,18,Monday,Subscriber
5,3,18,Monday,Subscriber
4,3,18,Monday,Subscriber
8,3,18,Monday,Subscriber
23,3,18,Monday,Customer
3,3,18,Monday,Subscriber
11,3,18,Monday,Subscriber
10,3,18,Monday,Subscriber
3,3,18,Monday,Subscriber
9,3,18,Monday,Subscriber
5,3,18,Monday,Subscriber
15,3,18,Monday,Subscriber
10,3,18,Monday,Subscriber
4,3,18,Monday,Subscriber
1,3,18,Monday,Subscriber
19,3,18,Monday,Subscriber
3,3,18,Monday,Subscriber
17,3,18,Monday,Subscriber
11,3,18,Monday,Subscriber
18,3,17,Monday,Subscriber
57,3,17,Monday,Customer
7,3,17,Monday,Subscriber
18,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
6,3,17,Monday,Subscriber
14,3,17,Monday,Subscriber
24,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
16,3,17,Monday,Subscriber
12,3,17,Monday,Subscriber
12,3,17,Monday,Subscriber
7,3,17,Monday,Subscriber
25,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
15,3,17,Monday,Subscriber
32,3,17,Monday,Customer
2,3,17,Monday,Subscriber
8,3,17,Monday,Subscriber
23,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
4,3,17,Monday,Subscriber
9,3,17,Monday,Subscriber
5,3,17,Monday,Subscriber
8,3,17,Monday,Subscriber
16,3,17,Monday,Subscriber
156,3,16,Monday,Customer
11,3,16,Monday,Subscriber
19,3,16,Monday,Subscriber
26,3,16,Monday,Customer
16,3,16,Monday,Customer
26,3,16,Monday,Customer
11,3,16,Monday,Subscriber
14,3,16,Monday,Subscriber
13,3,16,Monday,Subscriber
28,3,16,Monday,Customer
28,3,16,Monday,Customer
9,3,15,Monday,Subscriber
2,3,15,Monday,Subscriber
3,3,15,Monday,Subscriber
24,3,15,Monday,Subscriber
12,3,15,Monday,Subscriber
17,3,15,Monday,Customer
5,3,15,Monday,Subscriber
6,3,15,Monday,Subscriber
18,3,15,Monday,Customer
5,3,14,Monday,Subscriber
6,3,14,Monday,Subscriber
31,3,14,Monday,Customer
3,3,14,Monday,Subscriber
9,3,13,Monday,Subscriber
62,3,13,Monday,Customer
3,3,13,Monday,Subscriber
12,3,13,Monday,Subscriber
38,3,12,Monday,Customer
18,3,12,Monday,Subscriber
13,3,12,Monday,Subscriber
32,3,12,Monday,Customer
84,3,12,Monday,Customer
13,3,12,Monday,Subscriber
19,3,12,Monday,Customer
9,3,12,Monday,Subscriber
136,3,11,Monday,Customer
15,3,11,Monday,Subscriber
9,3,11,Monday,Subscriber
7,3,11,Monday,Subscriber
6,3,11,Monday,Subscriber
17,3,11,Monday,Customer
21,3,10,Monday,Customer
12,3,10,Monday,Subscriber
9,3,10,Monday,Subscriber
6,3,10,Monday,Subscriber
10,3,10,Monday,Subscriber
6,3,9,Monday,Subscriber
9,3,9,Monday,Subscriber
12,3,9,Monday,Subscriber
11,3,9,Monday,Subscriber
47,3,9,Monday,Customer
11,3,9,Monday,Subscriber
21,3,9,Monday,Subscriber
20,3,9,Monday,Customer
13,3,9,Monday,Subscriber
3,3,9,Monday,Subscriber
7,3,9,Monday,Subscriber
13,3,8,Monday,Subscriber
2,3,8,Monday,Subscriber
12,3,8,Monday,Subscriber
8,3,8,Monday,Subscriber
15,3,8,Monday,Subscriber
6,3,8,Monday,Subscriber
12,3,8,Monday,Subscriber
24,3,8,Monday,Subscriber
3,3,8,Monday,Subscriber
21,3,8,Monday,Subscriber
11,3,8,Monday,Subscriber
11,3,8,Monday,Subscriber
18,3,8,Monday,Customer
12,3,8,Monday,Subscriber
15,3,8,Monday,Subscriber
11,3,8,Monday,Subscriber
9,3,8,Monday,Subscriber
2,3,8,Monday,Subscriber
11,3,8,Monday,Subscriber
5,3,8,Monday,Subscriber
17,3,8,Monday,Subscriber
4,3,8,Monday,Subscriber
5,3,7,Monday,Subscriber
7,3,7,Monday,Subscriber
4,3,7,Monday,Subscriber
3,3,7,Monday,Subscriber
3,3,7,Monday,Subscriber
9,3,7,Monday,Subscriber
5,3,7,Monday,Subscriber
9,3,7,Monday,Subscriber
1,3,7,Monday,Subscriber
6,3,6,Monday,Subscriber
2,3,6,Monday,Subscriber
2,3,6,Monday,Subscriber
9,3,6,Monday,Subscriber
10,3,6,Monday,Subscriber
17,3,6,Monday,Subscriber
13,3,5,Monday,Subscriber
5,3,5,Monday,Subscriber
20,3,22,Sunday,Customer
6,3,21,Sunday,Subscriber
9,3,21,Sunday,Subscriber
3,3,21,Sunday,Subscriber
5,3,20,Sunday,Subscriber
9,3,20,Sunday,Subscriber
2,3,20,Sunday,Subscriber
3,3,20,Sunday,Subscriber
9,3,20,Sunday,Subscriber
66,3,19,Sunday,Subscriber
64,3,19,Sunday,Customer
9,3,19,Sunday,Subscriber
9,3,19,Sunday,Subscriber
15,3,19,Sunday,Subscriber
13,3,19,Sunday,Subscriber
17,3,19,Sunday,Subscriber
4,3,19,Sunday,Subscriber
10,3,18,Sunday,Subscriber
3,3,18,Sunday,Subscriber
21,3,18,Sunday,Customer
6,3,17,Sunday,Subscriber
38,3,17,Sunday,Customer
7,3,17,Sunday,Subscriber
16,3,17,Sunday,Customer
22,3,17,Sunday,Customer
13,3,17,Sunday,Subscriber
5,3,17,Sunday,Subscriber
4,3,17,Sunday,Subscriber
11,3,17,Sunday,Subscriber
26,3,17,Sunday,Subscriber
8,3,17,Sunday,Subscriber
46,3,17,Sunday,Customer
2,3,17,Sunday,Subscriber
4,3,17,Sunday,Subscriber
5,3,16,Sunday,Subscriber
11,3,16,Sunday,Subscriber
18,3,16,Sunday,Subscriber
5,3,16,Sunday,Subscriber
5,3,16,Sunday,Subscriber
4,3,16,Sunday,Subscriber
11,3,16,Sunday,Subscriber
8,3,16,Sunday,Subscriber
9,3,16,Sunday,Customer
5,3,16,Sunday,Subscriber
31,3,15,Sunday,Customer
11,3,15,Sunday,Customer
14,3,15,Sunday,Customer
38,3,15,Sunday,Customer
12,3,15,Sunday,Subscriber
15,3,15,Sunday,Subscriber
10,3,15,Sunday,Subscriber
27,3,14,Sunday,Customer
9,3,14,Sunday,Customer
245,3,14,Sunday,Customer
16,3,14,Sunday,Subscriber
21,3,14,Sunday,Subscriber
16,3,14,Sunday,Customer
64,3,14,Sunday,Customer
60,3,13,Sunday,Customer
22,3,13,Sunday,Customer
13,3,13,Sunday,Subscriber
18,3,13,Sunday,Subscriber
12,3,13,Sunday,Subscriber
5,3,13,Sunday,Subscriber
3,3,13,Sunday,Subscriber
9,3,13,Sunday,Subscriber
9,3,13,Sunday,Subscriber
10,3,13,Sunday,Subscriber
5,3,13,Sunday,Subscriber
22,3,13,Sunday,Subscriber
5,3,13,Sunday,Subscriber
13,3,13,Sunday,Customer
48,3,13,Sunday,Customer
24,3,13,Sunday,Subscriber
10,3,12,Sunday,Subscriber
1,3,12,Sunday,Subscriber
44,3,12,Sunday,Customer
58,3,12,Sunday,Customer
7,3,12,Sunday,Subscriber
16,3,12,Sunday,Customer
18,3,12,Sunday,Subscriber
315,3,12,Sunday,Customer
5,3,12,Sunday,Subscriber
21,3,11,Sunday,Subscriber
25,3,11,Sunday,Customer
12,3,11,Sunday,Subscriber
13,3,11,Sunday,Customer
16,3,11,Sunday,Customer
15,3,11,Sunday,Customer
5,3,11,Sunday,Subscriber
32,3,11,Sunday,Subscriber
4,3,11,Sunday,Subscriber
6,3,11,Sunday,Subscriber
8,3,10,Sunday,Subscriber
26,3,10,Sunday,Customer
13,3,9,Sunday,Subscriber
8,3,9,Sunday,Subscriber
9,3,9,Sunday,Subscriber
5,3,9,Sunday,Subscriber
22,3,9,Sunday,Customer
35,3,9,Sunday,Customer
15,3,9,Sunday,Subscriber
14,3,8,Sunday,Customer
4,3,8,Sunday,Subscriber
20,3,8,Sunday,Subscriber
6,3,8,Sunday,Subscriber
24,3,0,Sunday,Subscriber
3,3,0,Sunday,Subscriber
3,3,0,Sunday,Subscriber
16,3,23,Saturday,Customer
2,3,23,Saturday,Subscriber
11,3,22,Saturday,Subscriber
1,3,22,Saturday,Subscriber
7,3,22,Saturday,Subscriber
5,3,22,Saturday,Subscriber
5,3,21,Saturday,Subscriber
13,3,20,Saturday,Subscriber
16,3,20,Saturday,Subscriber
11,3,20,Saturday,Customer
120,3,20,Saturday,Customer
4,3,20,Saturday,Subscriber
10,3,20,Saturday,Subscriber
36,3,20,Saturday,Customer
2,3,20,Saturday,Subscriber
4,3,19,Saturday,Subscriber
23,3,19,Saturday,Subscriber
23,3,19,Saturday,Subscriber
3,3,19,Saturday,Subscriber
7,3,19,Saturday,Subscriber
6,3,18,Saturday,Subscriber
52,3,18,Saturday,Subscriber
12,3,18,Saturday,Subscriber
5,3,18,Saturday,Subscriber
13,3,17,Saturday,Customer
11,3,17,Saturday,Customer
11,3,17,Saturday,Subscriber
9,3,17,Saturday,Subscriber
12,3,17,Saturday,Subscriber
6,3,17,Saturday,Subscriber
9,3,17,Saturday,Subscriber
55,3,17,Saturday,Customer
21,3,17,Saturday,Subscriber
4,3,16,Saturday,Subscriber
8,3,16,Saturday,Customer
21,3,16,Saturday,Subscriber
7,3,16,Saturday,Customer
2,3,16,Saturday,Subscriber
5,3,16,Saturday,Subscriber
16,3,16,Saturday,Subscriber
5,3,16,Saturday,Subscriber
4,3,16,Saturday,Subscriber
3,3,16,Saturday,Subscriber
75,3,16,Saturday,Customer
7,3,16,Saturday,Subscriber
28,3,16,Saturday,Customer
12,3,16,Saturday,Subscriber
11,3,16,Saturday,Subscriber
12,3,16,Saturday,Subscriber
10,3,15,Saturday,Subscriber
23,3,15,Saturday,Subscriber
8,3,15,Saturday,Subscriber
2,3,15,Saturday,Subscriber
12,3,15,Saturday,Subscriber
3,3,14,Saturday,Subscriber
6,3,14,Saturday,Subscriber
22,3,14,Saturday,Subscriber
7,3,14,Saturday,Subscriber
5,3,14,Saturday,Subscriber
27,3,14,Saturday,Subscriber
5,3,14,Saturday,Subscriber
32,3,14,Saturday,Customer
26,3,13,Saturday,Subscriber
9,3,13,Saturday,Subscriber
8,3,13,Saturday,Subscriber
31,3,13,Saturday,Subscriber
21,3,13,Saturday,Subscriber
7,3,13,Saturday,Subscriber
6,3,12,Saturday,Subscriber
11,3,12,Saturday,Subscriber
5,3,12,Saturday,Subscriber
4,3,12,Saturday,Subscriber
22,3,12,Saturday,Subscriber
14,3,12,Saturday,Subscriber
26,3,12,Saturday,Subscriber
44,3,11,Saturday,Customer
6,3,11,Saturday,Subscriber
8,3,11,Saturday,Subscriber
5,3,11,Saturday,Subscriber
19,3,11,Saturday,Subscriber
9,3,11,Saturday,Subscriber
13,3,11,Saturday,Customer
6,3,11,Saturday,Subscriber
10,3,11,Saturday,Subscriber
14,3,11,Saturday,Subscriber
4,3,11,Saturday,Subscriber
6,3,11,Saturday,Subscriber
9,3,10,Saturday,Subscriber
14,3,10,Saturday,Subscriber
15,3,10,Saturday,Customer
6,3,10,Saturday,Customer
5,3,10,Saturday,Subscriber
8,3,10,Saturday,Customer
12,3,10,Saturday,Customer
4,3,10,Saturday,Subscriber
17,3,9,Saturday,Subscriber
1,3,9,Saturday,Subscriber
7,3,8,Saturday,Subscriber
11,3,7,Saturday,Subscriber
14,3,7,Saturday,Subscriber
16,3,7,Saturday,Customer
3,3,7,Saturday,Subscriber
7,3,0,Saturday,Subscriber
4,3,0,Saturday,Subscriber
8,3,23,Friday,Subscriber
5,3,23,Friday,Subscriber
17,3,22,Friday,Subscriber
4,3,22,Friday,Subscriber
2,3,22,Friday,Subscriber
6,3,22,Friday,Subscriber
7,3,21,Friday,Subscriber
5,3,21,Friday,Subscriber
5,3,21,Friday,Subscriber
8,3,20,Friday,Subscriber
3,3,20,Friday,Subscriber
16,3,20,Friday,Subscriber
5,3,20,Friday,Subscriber
5,3,19,Friday,Subscriber
5,3,19,Friday,Subscriber
10,3,19,Friday,Subscriber
5,3,19,Friday,Subscriber
3,3,19,Friday,Subscriber
4,3,19,Friday,Subscriber
6,3,19,Friday,Subscriber
5,3,19,Friday,Subscriber
5,3,18,Friday,Subscriber
5,3,18,Friday,Subscriber
3,3,18,Friday,Subscriber
8,3,18,Friday,Subscriber
8,3,18,Friday,Subscriber
10,3,18,Friday,Subscriber
1,3,18,Friday,Subscriber
8,3,18,Friday,Subscriber
29,3,17,Friday,Subscriber
13,3,17,Friday,Subscriber
63,3,17,Friday,Customer
4,3,17,Friday,Subscriber
14,3,17,Friday,Subscriber
29,3,17,Friday,Subscriber
13,3,17,Friday,Subscriber
9,3,17,Friday,Subscriber
25,3,17,Friday,Customer
23,3,17,Friday,Subscriber
3,3,16,Friday,Subscriber
6,3,16,Friday,Subscriber
9,3,16,Friday,Subscriber
13,3,16,Friday,Subscriber
9,3,16,Friday,Subscriber
3,3,16,Friday,Subscriber
10,3,16,Friday,Subscriber
3,3,15,Friday,Subscriber
33,3,15,Friday,Subscriber
10,3,15,Friday,Subscriber
4,3,14,Friday,Subscriber
8,3,14,Friday,Subscriber
13,3,14,Friday,Subscriber
2,3,14,Friday,Subscriber
11,3,14,Friday,Subscriber
64,3,14,Friday,Customer
10,3,14,Friday,Subscriber
5,3,13,Friday,Subscriber
4,3,13,Friday,Subscriber
6,3,13,Friday,Subscriber
8,3,13,Friday,Subscriber
2,3,13,Friday,Subscriber
25,3,13,Friday,Subscriber
5,3,12,Friday,Subscriber
5,3,12,Friday,Subscriber
4,3,12,Friday,Subscriber
6,3,12,Friday,Subscriber
5,3,12,Friday,Subscriber
2,3,11,Friday,Subscriber
6,3,11,Friday,Subscriber
15,3,11,Friday,Subscriber
14,3,11,Friday,Subscriber
6,3,11,Friday,Subscriber
4,3,11,Friday,Subscriber
4,3,10,Friday,Subscriber
6,3,10,Friday,Subscriber
4,3,10,Friday,Subscriber
3,3,9,Friday,Subscriber
5,3,9,Friday,Subscriber
11,3,9,Friday,Subscriber
13,3,9,Friday,Subscriber
12,3,8,Friday,Subscriber
11,3,8,Friday,Subscriber
3,3,8,Friday,Subscriber
14,3,8,Friday,Subscriber
10,3,8,Friday,Subscriber
7,3,8,Friday,Subscriber
4,3,8,Friday,Subscriber
